Address,PSI Status,PSI Error,Performance Score,Total Size Savings (Bytes),Total Time Savings (ms),Total Requests,Total Page Size (Bytes),HTML Size (Bytes),HTML Count,Image Size (Bytes),Image Count,CSS Size (Bytes),CSS Count,JavaScript Size (Bytes),JavaScript Count,Font Size (Bytes),Font Count,Media Size (Bytes),Media Count,Other Size (Bytes),Other Count,Third Party Size (Bytes),Third Party Count,Core Web Vitals Assessment,CrUX First Contentful Paint Time (ms),CrUX First Contentful Paint Category,CrUX First Input Delay Time (ms),CrUX First Input Delay Category,CrUX Largest Contentful Paint Time (ms),CrUX Largest Contentful Paint Category,CrUX Cumulative Layout Shift,CrUX Cumulative Layout Shift Category,CrUX Interaction to Next Paint Category,CrUX Interaction to Next Paint (ms),CrUX Time to First Byte Category,CrUX Time to First Byte (ms),Eliminate Render-Blocking Resources Savings (ms),Defer Offscreen Images Savings (ms),Efficiently Encode Images Savings (ms),Properly Size Images Savings (ms),Minify CSS Savings (ms),Minify JavaScript Savings (ms),Reduce Unused CSS Savings (ms),Reduce Unused JavaScript Savings (ms),Serve Images in Next-Gen Formats Savings (ms),Enable Text Compression Savings (ms),Preconnect to Required Origins Savings (ms),Server Response Times (TTFB) (ms),Multiple Redirects Savings (ms),Preload Key Requests Savings (ms),Use Video Format for Animated Images Savings (ms),Total Image Optimization Savings (ms),Avoid Serving Legacy JavaScript to Modern Browsers Savings (Bytes)
https://kompasbank.dk/navigator/,Success,NA,68,542251,5255,52,1126608,14559,1,488390,10,42053,6,525417,20,45170,2,0,2,11019,11,473403,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1589,0,0,1200,150,0,150,1800,0,0,NA,366,0,0,0,1200,11495
https://kompasbank.dk/kontakt/,Success,NA,76,285561,2523,49,642687,14177,1,34969,9,41947,6,496296,19,45169,2,0,0,10129,12,441043,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0,0,0,0,0,150,1500,0,0,NA,231,0,0,0,0,11452
https://kompasbank.dk/job/student-til-tech/,Success,NA,72,278885,3321,44,610074,15130,1,3532,6,41953,6,496324,19,45172,2,0,0,7963,10,441156,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,0,0,0,90,0,240,1920,0,0,NA,253,0,0,0,0,11450
https://kompasbank.dk/indskydergarantiordning/,Success,NA,84,278889,3064,44,609708,14450,1,3532,6,42041,6,496299,19,45170,2,0,0,8216,10,441470,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,0,0,0,0,150,300,1800,0,0,NA,349,0,0,0,0,11450
https://kompasbank.dk/job/,Success,NA,75,278678,2777,45,609666,13938,1,4355,7,42061,6,496286,19,45172,2,0,0,7854,10,441117,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,0,0,0,0,0,150,1800,0,0,NA,266,0,0,0,0,11450
https://kompasbank.dk/hvorfor-kompasbank/,Success,NA,54,1618653,10694,81,2080660,20843,1,1422456,35,42055,6,525424,20,45169,2,0,2,24713,15,473459,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660,6450,0,300,0,0,300,1650,0,0,NA,334,0,0,0,6750,11497
https://kompasbank.dk/governance/,Success,NA,71,278869,2805,45,609717,13154,1,4355,7,42049,6,496302,19,45170,2,0,0,8687,10,441952,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659,0,0,0,0,0,150,1740,0,0,NA,256,0,0,0,0,11452
https://kompasbank.dk/finansiel-information/,Success,NA,67,278951,2418,44,608476,13610,1,3532,6,41943,6,496294,19,45169,2,0,0,7928,10,441078,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,0,0,0,0,0,150,1800,0,0,NA,236,0,0,0,0,11450
https://kompasbank.dk/finanstilsynet/,Success,NA,83,279027,2932,44,608137,13235,1,3532,6,41955,6,496308,19,45170,2,0,0,7937,10,441114,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,0,0,0,0,0,150,1800,0,0,NA,245,0,0,0,0,11450
https://kompasbank.dk/governance/whistleblowing/,Success,NA,79,278953,2645,43,608585,13870,1,3248,6,42037,6,496310,19,45170,2,0,0,7950,9,440927,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,0,0,0,0,0,150,1800,0,0,NA,243,0,0,0,0,11450
https://kompasbank.dk/direktion-og-bestyrelse/,Success,NA,57,1099297,7695,50,1549115,13864,1,943807,13,42041,6,496299,19,45170,2,0,0,7934,9,441188,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,3000,0,1050,0,0,0,1650,0,0,NA,361,0,0,0,4050,11450
https://kompasbank.dk/almindelige/,Success,NA,75,278899,3231,44,613607,18421,1,3532,6,41947,6,496339,19,45170,2,0,0,8198,10,441398,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821,0,0,0,150,0,240,1780,0,0,NA,240,0,0,0,0,11452
https://kompasbank.dk/erhverv/,Success,NA,78,1568915,10550,78,2046524,23102,1,1424069,33,41955,6,497075,20,45170,2,0,0,15153,16,442173,28,NA,1858000,Needs Improvement,NA,NA,2543000,Needs Improvement,"0,000",Good,Needs Improvement,210,Needs Improvement,1242,1650,6450,0,300,0,150,300,1350,0,0,NA,350,0,0,0,6750,11452
https://kompasbank.dk/,Success,NA,76,408087,2777,47,826129,13744,1,44925,8,42057,6,496319,19,45170,2,0,0,183914,11,441150,27,Pass,1416000,Good,15000,Good,2425000,Good,"0,000",Good,Good,122,Needs Improvement,1046,728,0,0,0,0,0,0,1390,0,300,NA,359,0,0,0,0,11452
https://www.oetker.co.uk/,Success,NA,32,866015,5762,77,2646385,308998,2,1020022,16,14794,2,1138038,37,141400,4,0,0,23133,16,1530361,45,Pass,1068000,Good,61000,Good,2227000,Good,"0,060",Good,Poor,1207,Good,548,0,1710,0,150,0,0,150,3570,0,0,0,182,0,0,0,1860,24756
https://www.oetker.co.uk/support/contact-us,Success,NA,40,438913,3277,73,1482855,36713,2,122595,10,14791,2,1145534,40,141400,4,0,0,21822,15,632637,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,3090,0,0,0,37,0,0,0,0,24749
https://www.oetker.co.uk/recipes/s/cake/loaf-cake,Success,NA,31,437727,2740,75,1698259,45288,2,314245,11,14793,2,1160637,40,141400,4,0,0,21896,16,824712,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2700,0,0,0,40,0,0,0,0,24749
https://www.oetker.co.uk/recipes/c/cupcake-and-fairy-cake,Success,NA,32,437468,2570,80,1674749,48855,2,243678,11,14793,2,1193728,44,141401,4,0,0,32294,17,764334,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2460,0,0,0,110,0,0,0,0,24758
https://www.oetker.co.uk/recipes/c/bread,Success,NA,33,437476,2185,80,1609121,46935,2,179879,11,14793,2,1193756,44,141400,4,0,0,32358,17,700621,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2140,0,0,0,45,0,0,0,0,24759
https://www.oetker.co.uk/products/s/pizza/ristorante,Success,NA,40,438238,2130,78,1877173,45579,2,460990,11,14792,2,1192145,43,141401,4,0,0,22266,16,971631,41,Pass,1383000,Good,54000,Good,2256000,Good,"0,000",Good,Needs Improvement,392,Needs Improvement,892,0,0,0,0,0,0,0,2090,0,0,0,40,0,0,0,0,24759
https://www.oetker.co.uk/inspiration/s/occasions/dinner-party,Success,NA,37,430361,2321,75,1588132,87420,2,176182,11,14793,2,1145479,40,141400,4,0,0,22858,16,687325,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2260,0,0,0,61,0,0,0,0,24761
https://www.oetker.co.uk/recipes/s/cake/sandwich-cakes,Success,NA,33,437531,2419,75,1670096,45960,2,284605,10,14793,2,1160689,40,141399,4,0,0,22650,17,795668,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2340,0,0,0,79,0,0,0,0,24751
https://www.oetker.co.uk/inspiration/articles/baking-101,Success,NA,60,437163,2355,74,1569064,45507,2,199674,11,14792,2,1145548,40,141402,4,0,0,22141,15,710009,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2310,0,0,0,45,0,0,0,0,24749
https://www.oetker.co.uk/recipes/r/gluten-free-vanilla-cupcakes,Success,NA,33,387330,2002,86,1679975,81347,2,228327,13,16140,3,1145063,44,184167,5,0,0,24931,19,739612,44,Pass,893000,Good,10000,Good,1749000,Good,"0,000",Good,Needs Improvement,370,Good,447,0,0,0,0,0,0,0,1950,0,0,0,52,0,0,0,0,24677
https://www.oetker.co.uk/about/about-dr-oetker,Success,NA,37,438964,2081,73,1422345,38362,2,59732,9,14792,2,1145587,40,141401,4,0,0,22471,16,570443,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2020,0,0,0,61,0,0,0,0,24751
https://www.oetker.co.uk/recipes/s/dietary-requirements/egg-free,Success,NA,32,437608,1910,75,1722207,45389,2,337860,12,14794,2,1160648,40,141401,4,0,0,22115,15,848207,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1840,0,0,0,70,0,0,0,0,24749
https://www.oetker.co.uk/recipes/r/french-baguettes,Success,NA,30,387367,2148,86,1753242,87998,2,295021,13,16139,3,1145010,44,184167,5,0,0,24907,19,806248,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2100,0,0,0,48,0,0,0,0,24677
https://www.oetker.co.uk/inspiration/tips-and-tricks,Success,NA,35,499860,4119,74,1662149,86289,2,251848,11,14793,2,1145532,40,141398,4,0,0,22289,15,762447,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,950,0,0,0,2000,1100,0,0,69,0,0,0,2050,24749
https://www.oetker.co.uk/recipes/r/mini-christmas-cakes-hgya,Success,NA,56,452655,2906,87,1830379,110612,2,349420,14,16140,3,1145042,44,184156,5,0,0,25009,19,860817,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,0,0,0,0,0,2400,0,0,0,56,0,0,0,450,24687
https://www.oetker.co.uk/recipes/s/cupcake-and-fairy-cake/cupcakes,Success,NA,60,437696,2398,75,1680527,45740,2,295910,12,14793,2,1160564,40,141400,4,0,0,22120,15,806183,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2360,0,0,0,38,0,0,0,0,24761
https://www.oetker.co.uk/products/s/home-baking/edible-decorations,Success,NA,30,438998,1503,77,1597736,54826,2,172478,10,14785,2,1192251,43,141401,4,0,0,21995,16,682959,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1460,0,0,0,43,0,0,0,0,24751
https://www.oetker.co.uk/recipes/s/desserts/meringue,Success,NA,32,437621,1996,72,1593276,45515,2,250146,12,14791,2,1160489,40,103760,3,0,0,18575,13,757834,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1910,0,0,0,86,0,0,0,0,24749
https://www.oetker.co.uk/inspiration/c/occasions,Success,NA,62,437172,2702,74,1479967,40397,2,115834,11,14790,2,1145557,40,141396,4,0,0,21993,15,626040,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2490,0,0,0,62,0,0,0,0,24759
https://www.oetker.co.uk/recipes/c/cake,Success,NA,56,474004,3220,83,1749879,48279,2,318500,14,14789,2,1193722,44,141398,4,0,0,33191,17,840036,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,370,0,0,0,0,0,2790,0,0,0,60,0,0,0,370,24756
https://www.oetker.co.uk/support/faq,Success,NA,33,438729,2584,76,1544205,42921,2,164387,11,14792,2,1158575,42,141397,4,0,0,22133,15,674981,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2550,0,0,0,34,0,0,0,0,24749
https://www.oetker.co.uk/recipes/s/desserts/cheesecake,Success,NA,53,437584,2431,75,1655071,45022,2,271233,11,14793,2,1160488,40,141400,4,0,0,22135,16,781592,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2390,0,0,0,41,0,0,0,0,24749
https://www.oetker.co.uk/products/s/home-baking/baking-ingredients,Success,NA,33,467676,2488,80,1685540,48176,2,267146,13,14793,2,1192083,43,141402,4,0,0,21940,16,777590,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,150,0,0,0,0,0,2300,0,0,0,38,0,0,0,150,24761
https://www.oetker.co.uk/products/p/chocolate-christmas-trees-10-x-25g,Success,NA,23,387874,2201,80,1612750,84204,2,255842,14,16140,3,1053371,38,179272,5,0,0,23921,18,767456,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2100,0,0,0,101,0,0,0,0,24611
https://www.oetker.co.uk/recipes/r/apple-and-blackberry-crumble-cake,Success,NA,42,452599,2897,87,1735415,81773,2,283557,14,16138,3,1144934,44,184167,5,0,0,24846,19,794854,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,0,0,0,0,0,2250,0,0,0,47,0,0,0,450,24675
https://www.oetker.co.uk/inspiration/s/occasions/picnic,Success,NA,32,430331,2599,74,1559656,65372,2,170387,11,14791,2,1145554,40,141400,4,0,0,22152,15,680881,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2400,0,0,0,49,0,0,0,0,24749
https://www.oetker.co.uk/products/s/home-baking/baking-cases,Success,NA,36,439164,2538,77,1594674,41950,2,182186,10,14791,2,1192074,43,141401,4,0,0,22272,16,692750,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,300,2160,0,0,0,78,0,0,0,0,24749
https://www.oetker.co.uk/products/s/home-baking/candles,Success,NA,35,438490,3136,78,1600822,42574,2,188002,11,14791,2,1192132,43,141399,4,0,0,21924,16,698487,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3100,0,0,0,36,0,0,0,0,24749
https://www.oetker.co.uk/recipes/c/pastry,Success,NA,57,437479,2216,80,1648374,46660,2,219550,11,14790,2,1193792,44,141402,4,0,0,32180,17,740366,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2170,0,0,0,46,0,0,0,0,24751
https://www.oetker.co.uk/inspiration/s/occasions/wintry-bakes,Success,NA,50,474531,2774,75,1722944,93989,2,303236,11,14792,2,1145440,40,141399,4,0,0,24088,16,813334,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2540,0,0,0,84,0,0,0,0,24751
https://www.oetker.co.uk/careers,Success,NA,39,438956,3006,73,1425938,38119,2,64173,10,14792,2,1145294,40,141400,4,0,0,22160,15,574497,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2930,0,0,0,76,0,0,0,0,24761
https://www.oetker.co.uk/inspiration/articles/asmr-baking,Success,NA,38,438928,3475,73,1511060,44335,2,142763,10,14791,2,1145471,40,141401,4,0,0,22299,15,653317,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3440,0,0,0,35,0,0,0,0,24759
https://www.oetker.co.uk/products/p/christmas-4-cell-4-x-76g,Success,NA,27,387949,2437,80,1610042,73734,2,263800,14,16138,3,1053378,38,179280,5,0,0,23712,18,775111,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2390,0,0,0,47,0,0,0,0,24611
https://www.oetker.co.uk/sustainability,Success,NA,35,438145,2980,73,1442599,42870,2,75043,10,14791,2,1146430,40,141401,4,0,0,22064,15,585714,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2920,0,0,0,60,0,0,0,0,24761
https://www.oetker.co.uk/inspiration/s/occasions/mothers-day,Success,NA,32,430350,2093,74,1534814,52489,2,158400,11,14792,2,1145445,40,141401,4,0,0,22287,15,668908,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2050,0,0,0,43,0,0,0,0,24759
https://www.oetker.co.uk/inspiration/articles/healthy-baking-top-tips,Success,NA,32,438880,2690,73,1484269,38105,2,122075,10,14792,2,1145625,40,141402,4,0,0,22270,15,632775,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2510,0,0,0,30,0,0,0,0,24749
https://www.oetker.co.uk/recipes/s/traybakes/no-bake,Success,NA,36,437653,2110,75,1708215,43008,2,326120,11,14793,2,1160622,40,141400,4,0,0,22272,16,836604,41,Pass,574000,Good,11000,Good,1721000,Good,"0,000",Good,Needs Improvement,205,Good,355,0,0,0,0,0,0,0,2030,0,0,0,80,0,0,0,0,24761
https://www.oetker.co.uk/products/s/home-baking/chocolate-inclusions,Success,NA,33,438506,1854,79,1738088,46712,2,320928,12,14793,2,1192107,43,141403,4,0,0,22145,16,831394,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1820,0,0,0,34,0,0,0,0,24761
https://www.oetker.co.uk/inspiration/articles,Success,NA,36,585294,3394,76,1763006,39239,2,399989,13,14793,2,1145446,40,141401,4,0,0,22138,15,910360,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,150,0,860,0,0,150,2190,0,0,0,44,0,0,0,1010,24751
https://www.oetker.co.uk/inspiration/articles/2021-vegan-baking-trends,Success,NA,41,438966,2664,74,1507940,43842,2,139172,10,14792,2,1145567,40,141400,4,0,0,23167,16,650697,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2630,0,0,0,34,0,0,0,0,24761
https://www.oetker.co.uk/products/s/home-baking/buttercream,Success,NA,40,438533,2513,78,1619595,42218,2,206967,11,14792,2,1192227,43,141402,4,0,0,21989,16,717401,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2330,0,0,0,33,0,0,0,0,24761
https://www.oetker.co.uk/inspiration/articles/sharing-cakes,Success,NA,27,432143,2332,73,1697790,151774,2,222105,10,14792,2,1145409,40,141402,4,0,0,22308,15,732595,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2210,0,0,0,122,0,0,0,0,24761
https://www.oetker.co.uk/products/s/pizza/the-good-baker,Success,NA,36,438475,2883,78,1641349,43176,2,227723,12,14792,2,1191991,43,141402,4,0,0,22265,15,738046,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2700,0,0,0,33,0,0,0,0,24759
https://www.oetker.co.uk/recipes/s/cookies-and-biscuits/biscuits,Success,NA,28,437576,2289,75,1674940,44797,2,290987,11,14793,2,1160504,40,141399,4,0,0,22460,16,801678,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2250,0,0,0,39,0,0,0,0,24761
https://www.oetker.co.uk/inspiration/articles/bake-sale-recipes,Success,NA,25,432072,2527,74,1554863,75837,2,155304,11,14791,2,1145414,40,141403,4,0,0,22114,15,664976,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2310,0,0,0,67,0,0,0,0,24749
https://www.oetker.co.uk/recipes/s/desserts/pudding,Success,NA,57,437583,2386,75,1620337,45412,2,235996,11,14791,2,1160701,40,141402,4,0,0,22035,16,746535,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2350,0,0,0,36,0,0,0,0,24749
https://www.oetker.co.uk/inspiration/christmas-hub,Success,NA,56,437255,2764,75,1702140,107775,2,269273,11,14791,2,1145673,40,141403,4,0,0,23225,16,779865,40,NA,1153000,Good,NA,NA,2324000,Good,"0,000",Good,NA,NA,Good,663,0,0,0,0,0,0,0,2670,0,0,0,94,0,0,0,0,24761
https://www.oetker.co.uk/recipes/r/oreo-cupcakes,Success,NA,56,452802,2601,87,1782578,92066,2,319811,14,16139,3,1145187,44,184158,5,0,0,25217,19,831652,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,0,0,0,0,0,2100,0,0,0,51,0,0,0,450,24677
https://www.oetker.co.uk/recipes/r/vegan-christmas-cake,Success,NA,30,452652,3350,87,1784583,92086,2,321952,14,16140,3,1145179,44,184160,5,0,0,25066,19,833503,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,0,0,0,0,300,2550,0,0,0,50,0,0,0,450,24685
https://www.oetker.co.uk/inspiration/eid,Success,NA,34,458198,2944,75,1734885,61617,2,348129,11,14792,2,1145509,40,141402,4,0,0,23436,16,858697,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,200,0,0,0,2700,0,0,0,44,0,0,0,200,24749
https://www.oetker.co.uk/inspiration/s/occasions/jubilee-bakes,Success,NA,28,472227,3053,75,1848036,90994,2,431529,11,14792,2,1145549,40,141402,4,0,0,23770,16,941870,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,150,0,0,0,2850,0,0,0,53,0,0,0,150,24751
https://www.oetker.co.uk/recipes/r/chocolate-marble-cake,Success,NA,32,387332,2348,86,1728012,85082,2,272417,12,16139,3,1144963,44,184159,5,0,0,25252,20,783950,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2250,0,0,0,98,0,0,0,0,24677
https://www.oetker.co.uk/recipes/s/cupcake-and-fairy-cake/fairy-cakes,Success,NA,47,437757,2550,75,1658677,45230,2,274720,11,14791,2,1160616,40,141404,4,0,0,21916,16,785189,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2510,0,0,0,40,0,0,0,0,24749
https://www.oetker.co.uk/inspiration/s/occasions/breakfast,Success,NA,27,486433,2868,75,1949075,63548,2,560135,11,14792,2,1145629,40,141401,4,0,0,23570,16,1070819,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,150,0,0,150,2520,0,0,0,48,0,0,0,150,24749
https://www.oetker.co.uk/recipes/r/chocolate-caramel-yule-log,Success,NA,43,452224,2574,86,1725306,113465,2,241340,13,16137,3,1145167,44,184160,5,0,0,25037,19,753001,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,300,0,0,0,0,0,2210,0,0,0,64,0,0,0,300,24677
https://www.oetker.co.uk/recipes/c/pancakes,Success,NA,35,436402,1903,80,1674143,46524,2,283299,12,14792,2,1193607,44,103767,3,0,0,32154,17,803645,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1820,0,0,0,83,0,0,0,0,24759
https://www.oetker.co.uk/recipes/s/dietary-requirements/dairy-free,Success,NA,33,437755,2585,75,1672496,45436,2,288054,12,14792,2,1160536,40,141399,4,0,0,22279,15,798592,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2550,0,0,0,35,0,0,0,0,24761
https://www.oetker.co.uk/products/s/home-baking/natural-extracts-flavours,Success,NA,37,439194,2028,74,1579626,43623,2,168831,10,14793,2,1192084,43,141404,4,0,0,18891,13,676703,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990,0,0,0,38,0,0,0,0,24761
https://www.oetker.co.uk/products/p/christmas-reindeer-sprinkles-6-x-115g,Success,NA,26,387934,1846,80,1611099,74592,2,263730,14,16141,3,1053257,38,179275,5,0,0,24104,18,775174,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1800,0,0,0,46,0,0,0,0,24619
https://www.oetker.co.uk/products/c/home-baking,Success,NA,37,474758,3189,81,1804503,77394,2,335565,14,14794,2,1213199,44,141403,4,0,0,22148,15,845913,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,680,0,0,0,0,0,2460,0,0,0,49,0,0,0,680,24759
https://www.oetker.co.uk/products,Success,NA,34,438917,2367,74,1537137,41355,2,192117,12,14793,2,1162960,40,103768,3,0,0,22144,15,702431,41,Pass,704000,Good,15000,Good,1574000,Good,"0,030",Good,Needs Improvement,266,Good,271,0,0,0,0,0,0,0,2330,0,0,0,37,0,0,0,0,24751
https://www.oetker.co.uk/recipes/c/traybakes,Success,NA,31,437469,2466,80,1738696,49277,2,307226,11,14793,2,1193615,44,141404,4,0,0,32381,17,827701,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2420,0,0,0,46,0,0,0,0,24759
https://www.oetker.co.uk/recipes/r/pear-chocolate-gingerbread-frangipane-tart,Success,NA,53,452658,3055,86,1767223,92805,2,304096,13,16140,3,1145062,44,184161,5,0,0,24959,19,815502,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,0,0,0,0,150,2400,0,0,0,55,0,0,0,450,24677
https://www.oetker.co.uk/inspiration/bake-a-lesson-with-dr-oetker?,Success,NA,28,473444,3449,80,1505915,58468,3,48628,10,14792,2,1218590,42,141404,4,0,0,24033,19,634826,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3410,0,0,0,39,0,0,0,0,24800
https://www.oetker.co.uk/recipes/s/cake/celebration-cakes,Success,NA,55,437688,2417,75,1659480,45931,2,274587,11,14793,2,1160638,40,141403,4,0,0,22128,16,785077,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2380,0,0,0,37,0,0,0,0,24749
https://www.oetker.co.uk/recipes/c/dietary-requirements,Success,NA,52,465556,2792,83,1888464,73627,2,440911,14,14794,2,1193694,44,141403,4,0,0,24035,17,953242,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,300,0,0,0,0,300,2090,0,0,0,102,0,0,0,300,24761
https://www.oetker.co.uk/inspiration/s/occasions/valentines-day,Success,NA,59,430316,2870,74,1430161,52068,2,54660,11,14794,2,1145455,40,141403,4,0,0,21781,15,564885,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2820,0,0,0,50,0,0,0,0,24761
